,Epl.,Kap.,Tit.,Ist 2023,Zweckbestimmung,ministries,id,id_nlp_help,id_nlp,2012 id,2012 Zweck,Ist 2012,2013 id,2013 Zweck,Ist 2013,2014 id,2014 Zweck,Ist 2014,2015 id,2015 Zweck,Ist 2015,2016 id,2016 Zweck,Ist 2016,2017 id,2017 Zweck,Ist 2017,2018 id,2018 Zweck,Ist 2018,2019 id,2019 Zweck,Ist 2019,2020 id,2020 Zweck,Ist 2020,2021 id,2021 Zweck,Ist 2021,2022 id,2022 Zweck,Ist 2022
1727,4,32,68505,159514.27,Allgemeine informationspolitische Maßnahmen,Bundeskanzler und Bundeskanzleramt,685050432,Bundeskanzler und Bundeskanzleramt dreizweisechsachtfünfnullfünf ,Bundeskanzler und Bundeskanzleramt dreizweisechsachtfünfnullfünf  Allgemeine informationspolitische Maßnahmen,685050403,Bundeskanzler und Bundeskanzleramt,209450.56,685050403,Bundeskanzler und Bundeskanzleramt,207652.14,685050403,Bundeskanzler und Bundeskanzleramt,192989.21,685050403,Bundeskanzler und Bundeskanzleramt,203434.84,685050432,Bundeskanzler und Bundeskanzleramt,207326.53,685050432,Bundeskanzler und Bundeskanzleramt,202459.09,685050432,Bundeskanzler und Bundeskanzleramt,183056.07,685050432,Bundeskanzler und Bundeskanzleramt,207430.18,685050432,Bundeskanzler und Bundeskanzleramt,215830.71,685050432,Bundeskanzler und Bundeskanzleramt,166497.0,685050432,Bundeskanzler und Bundeskanzleramt,179918.54
1728,12,3,82101,158629.98,Ankauf von unbebauten Grundstücken,Bundesministerium für Digitales und Verkehr,821011203,Bundesministerium für Digitales und Verkehr nulldreiachtzweieinsnulleins ,Bundesministerium für Digitales und Verkehr nulldreiachtzweieinsnulleins  Ankauf von unbebauten Grundstücken,821111203,Bundesministerium für Digitales und Verkehr,164219.97,821111203,Bundesministerium für Digitales und Verkehr,155462.68,821111203,Bundesministerium für Digitales und Verkehr,35957.51,821111203,Bundesministerium für Digitales und Verkehr,49814.2,821011203,Bundesministerium für Digitales und Verkehr,118946.93,821011203,Bundesministerium für Digitales und Verkehr,395007.4,821011203,Bundesministerium für Digitales und Verkehr,306445.27,821011203,Bundesministerium für Digitales und Verkehr,21020.46,821011203,Bundesministerium für Digitales und Verkehr,38196.66,821011203,Bundesministerium für Digitales und Verkehr,648361.07,821011203,Bundesministerium für Digitales und Verkehr,31305.35
1729,4,51,52601,157670.06,Gerichts- und ähnliche Kosten,Bundeskanzler und Bundeskanzleramt,526010451,Bundeskanzler und Bundeskanzleramt fünfeinsfünfzweisechsnulleins ,Bundeskanzler und Bundeskanzleramt fünfeinsfünfzweisechsnulleins  Gerichts- und ähnliche Kosten,526010405,Bundeskanzler und Bundeskanzleramt,43916.39,526010405,Bundeskanzler und Bundeskanzleramt,19936.42,526010408,Bundeskanzler und Bundeskanzleramt,33558.38,526010408,Bundeskanzler und Bundeskanzleramt,22682.39,526010451,Bundeskanzler und Bundeskanzleramt,29948.0,526010451,Bundeskanzler und Bundeskanzleramt,82059.74,526010451,Bundeskanzler und Bundeskanzleramt,22059.84,526010451,Bundeskanzler und Bundeskanzleramt,19546.17,526010451,Bundeskanzler und Bundeskanzleramt,87072.66,526010451,Bundeskanzler und Bundeskanzleramt,101379.03,526010451,Bundeskanzler und Bundeskanzleramt,77782.61
1730,9,16,51151,154362.31,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",Bundesministerium für Wirtschaft und Klimaschutz,511510916,Bundesministerium für Wirtschaft und Klimaschutz einssechsfünfeinseinsfünfeins ,"Bundesministerium für Wirtschaft und Klimaschutz einssechsfünfeinseinsfünfeins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511550918,Bundesministerium für Wirtschaft und Klimaschutz,3947178.61,511910915,Bundesministerium für Wirtschaft und Klimaschutz,17050.84,511910915,Bundesministerium für Wirtschaft und Klimaschutz,42738.44,511910915,Bundesministerium für Wirtschaft und Klimaschutz,8155.86,511510916,Bundesministerium für Wirtschaft und Klimaschutz,88942.37,511510916,Bundesministerium für Wirtschaft und Klimaschutz,175949.48,511510916,Bundesministerium für Wirtschaft und Klimaschutz,160282.74,511510916,Bundesministerium für Wirtschaft und Klimaschutz,172642.12,511510916,Bundesministerium für Wirtschaft und Klimaschutz,191127.18,511510916,Bundesministerium für Wirtschaft und Klimaschutz,188859.17,511510916,Bundesministerium für Wirtschaft und Klimaschutz,163178.66
1731,5,13,45301,153960.32,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Auswärtiges Amt,453010513,Auswärtiges Amt einsdreivierfünfdreinulleins ,"Auswärtiges Amt einsdreivierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453010511,Auswärtiges Amt,209499.07,453010511,Auswärtiges Amt,127600.87,453010513,Auswärtiges Amt,221414.24,453010513,Auswärtiges Amt,183008.57,453010513,Auswärtiges Amt,157112.01,453010513,Auswärtiges Amt,157790.46,453010513,Auswärtiges Amt,156444.49,453010513,Auswärtiges Amt,122345.4,453010513,Auswärtiges Amt,124411.77,453010513,Auswärtiges Amt,213560.16,453010513,Auswärtiges Amt,143399.94
1732,17,12,45301,153951.13,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Bundesministerium für Familie, Senioren, Frauen und Jugend",453011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend einszweivierfünfdreinulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einszweivierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",511011704,"Bundesministerium für Familie, Senioren, Frauen und Jugend",766226.22,812011701,"Bundesministerium für Familie, Senioren, Frauen und Jugend",179738.52,453011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",52804.35,453011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",73737.4,453011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",88251.84,453011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",80548.34,453011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",80008.49,453011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",74744.6,453011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",74649.72,453011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",40147.52,453011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",130213.32
1733,6,2,68631,153000.0,Kosten des Europäischen Instituts für Öffentliche Verwaltung in Maastricht,Bundesministerium des Innern und für Heimat,686310602,Bundesministerium des Innern und für Heimat nullzweisechsachtsechsdreieins ,Bundesministerium des Innern und für Heimat nullzweisechsachtsechsdreieins  Kosten des Europäischen Instituts für Öffentliche Verwaltung in Maastricht,686010611,Bundesministerium des Innern und für Heimat,153000.0,686010611,Bundesministerium des Innern und für Heimat,153000.0,686310602,Bundesministerium des Innern und für Heimat,153000.0,686310602,Bundesministerium des Innern und für Heimat,153000.0,686310602,Bundesministerium des Innern und für Heimat,153000.0,686310602,Bundesministerium des Innern und für Heimat,153000.0,686310602,Bundesministerium des Innern und für Heimat,153000.0,686310602,Bundesministerium des Innern und für Heimat,153000.0,686310602,Bundesministerium des Innern und für Heimat,153000.0,686310602,Bundesministerium des Innern und für Heimat,153000.0,686310602,Bundesministerium des Innern und für Heimat,153000.0
1734,17,12,51801,152685.83,Mieten und Pachten,"Bundesministerium für Familie, Senioren, Frauen und Jugend",518011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend einszweifünfeinsachtnulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einszweifünfeinsachtnulleins  Mieten und Pachten",518011701,"Bundesministerium für Familie, Senioren, Frauen und Jugend",364990.97,518011701,"Bundesministerium für Familie, Senioren, Frauen und Jugend",276059.22,518011713,"Bundesministerium für Familie, Senioren, Frauen und Jugend",474361.39,518011713,"Bundesministerium für Familie, Senioren, Frauen und Jugend",489685.58,518011713,"Bundesministerium für Familie, Senioren, Frauen und Jugend",513335.7,518011713,"Bundesministerium für Familie, Senioren, Frauen und Jugend",517537.36,518011713,"Bundesministerium für Familie, Senioren, Frauen und Jugend",655931.48,518011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",13416.61,518011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",16489.92,518011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",16448.43,518011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",14427.73
1735,16,14,12502,151958.72,Einnahmen aus dem Kantinenbetrieb der Internationalen Naturschutzakademie Insel Vilm,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",125021614,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsviereinszweifünfnullzwei ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsviereinszweifünfnullzwei  Einnahmen aus dem Kantinenbetrieb der Internationalen Naturschutzakademie Insel Vilm",534121602,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",2480824.05,534121602,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",2310423.09,125021614,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",137176.3,125021614,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",182018.19,125021614,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",150480.26,125021614,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",170189.15,125021614,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",121268.65,125021614,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",111279.61,125021614,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",49816.79,125021614,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",59695.22,125021614,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",121082.05
1736,6,14,42231,151603.81,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium des Innern und für Heimat,422310614,Bundesministerium des Innern und für Heimat einsviervierzweizweidreieins ,Bundesministerium des Innern und für Heimat einsviervierzweizweidreieins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422310608,Bundesministerium des Innern und für Heimat,172301.4,422310608,Bundesministerium des Innern und für Heimat,148497.57,422310614,Bundesministerium des Innern und für Heimat,182205.39,422310614,Bundesministerium des Innern und für Heimat,202094.22,422310614,Bundesministerium des Innern und für Heimat,233662.96,422310614,Bundesministerium des Innern und für Heimat,188557.73,422310614,Bundesministerium des Innern und für Heimat,185560.72,422310614,Bundesministerium des Innern und für Heimat,146188.44,422310614,Bundesministerium des Innern und für Heimat,138810.46,422310614,Bundesministerium des Innern und für Heimat,141495.96,422310614,Bundesministerium des Innern und für Heimat,145727.66
1737,15,12,51401,151410.64,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Bundesministerium für Gesundheit,514011512,Bundesministerium für Gesundheit einszweifünfeinsviernulleins ,"Bundesministerium für Gesundheit einszweifünfeinsviernulleins  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514011501,Bundesministerium für Gesundheit,96889.59,514011501,Bundesministerium für Gesundheit,112378.76,514011510,Bundesministerium für Gesundheit,110017.75,514011501,Bundesministerium für Gesundheit,97968.74,514011512,Bundesministerium für Gesundheit,114873.85,514011512,Bundesministerium für Gesundheit,93459.88,514011512,Bundesministerium für Gesundheit,83899.63,514011512,Bundesministerium für Gesundheit,113611.45,514011512,Bundesministerium für Gesundheit,102855.85,514011512,Bundesministerium für Gesundheit,92552.27,514011512,Bundesministerium für Gesundheit,101522.81
1738,4,52,89417,150000.0,Zuschuss des Bundes für Investitionen an die Sydslesvigsk Forening,Bundeskanzler und Bundeskanzleramt,894170452,Bundeskanzler und Bundeskanzleramt fünfzweiachtneunviereinssieben ,Bundeskanzler und Bundeskanzleramt fünfzweiachtneunviereinssieben  Zuschuss des Bundes für Investitionen an die Sydslesvigsk Forening,894170405,Bundeskanzler und Bundeskanzleramt,150000.0,894170405,Bundeskanzler und Bundeskanzleramt,150000.0,894170405,Bundeskanzler und Bundeskanzleramt,150000.0,686110405,Bundeskanzler und Bundeskanzleramt,93000.0,894170452,Bundeskanzler und Bundeskanzleramt,150000.0,894170452,Bundeskanzler und Bundeskanzleramt,150000.0,894170452,Bundeskanzler und Bundeskanzleramt,150000.0,894170452,Bundeskanzler und Bundeskanzleramt,150000.0,894170452,Bundeskanzler und Bundeskanzleramt,150000.0,894170452,Bundeskanzler und Bundeskanzleramt,150000.0,894170452,Bundeskanzler und Bundeskanzleramt,150000.0
1739,17,12,11101,149170.05,"Gebühren, sonstige Entgelte","Bundesministerium für Familie, Senioren, Frauen und Jugend",111011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend einszweieinseinseinsnulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einszweieinseinseinsnulleins  Gebühren, sonstige Entgelte",686011702,"Bundesministerium für Familie, Senioren, Frauen und Jugend",12500000.0,686011702,"Bundesministerium für Familie, Senioren, Frauen und Jugend",21050000.0,518011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",240563.24,518011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",324363.81,111011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",194651.0,111011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",163704.22,111011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",187623.16,111011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",181866.37,111011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",111115.24,111011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",94674.67,111011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",124609.29
1740,4,56,51701,148327.57,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundeskanzler und Bundeskanzleramt,517010456,Bundeskanzler und Bundeskanzleramt fünfsechsfünfeinssiebennulleins ,"Bundeskanzler und Bundeskanzleramt fünfsechsfünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume",517110401,Bundeskanzler und Bundeskanzleramt,373992.23,517110401,Bundeskanzler und Bundeskanzleramt,412933.84,517110401,Bundeskanzler und Bundeskanzleramt,454094.19,517110401,Bundeskanzler und Bundeskanzleramt,510388.55,517010453,Bundeskanzler und Bundeskanzleramt,3283503.01,517010453,Bundeskanzler und Bundeskanzleramt,3682190.44,517010453,Bundeskanzler und Bundeskanzleramt,3478422.27,517010453,Bundeskanzler und Bundeskanzleramt,3828575.6,517010453,Bundeskanzler und Bundeskanzleramt,4213833.91,517010453,Bundeskanzler und Bundeskanzleramt,4097456.69,517010456,Bundeskanzler und Bundeskanzleramt,83958.75
1741,10,18,12501,147822.02,Einnahmen aus den Versuchsfeldern und Gewächshäusern,Bundesministerium für Ernährung und Landwirtschaft,125011018,Bundesministerium für Ernährung und Landwirtschaft einsachteinszweifünfnulleins ,Bundesministerium für Ernährung und Landwirtschaft einsachteinszweifünfnulleins  Einnahmen aus den Versuchsfeldern und Gewächshäusern,125011008,Bundesministerium für Ernährung und Landwirtschaft,206847.21,125011018,Bundesministerium für Ernährung und Landwirtschaft,184042.29,125011018,Bundesministerium für Ernährung und Landwirtschaft,161600.66,125011018,Bundesministerium für Ernährung und Landwirtschaft,186360.23,125011018,Bundesministerium für Ernährung und Landwirtschaft,103878.97,125011018,Bundesministerium für Ernährung und Landwirtschaft,111767.35,125011018,Bundesministerium für Ernährung und Landwirtschaft,105383.26,125011018,Bundesministerium für Ernährung und Landwirtschaft,123002.5,125011018,Bundesministerium für Ernährung und Landwirtschaft,129451.96,125011018,Bundesministerium für Ernährung und Landwirtschaft,161132.38,125011018,Bundesministerium für Ernährung und Landwirtschaft,233742.91
