,id,Epl.,Kap.,Tit.,Zweckbestimmung,Ist 2023,2012 Zweckbestimmung,Ist 2012,2013 Zweckbestimmung,Ist 2013,2014 Zweckbestimmung,Ist 2014,2015 Zweckbestimmung,Ist 2015,2016 Zweckbestimmung,Ist 2016,2017 Zweckbestimmung,Ist 2017,2018 Zweckbestimmung,Ist 2018,2019 Zweckbestimmung,Ist 2019,2020 Zweckbestimmung,Ist 2020,2021 Zweckbestimmung,Ist 2021,2022 Zweckbestimmung,Ist 2022
862,606728121,60,67,28121,Sonstige Erstattungen aus dem Inland,31169.21,Sonstige Erstattungen aus dem Inland,217026.63,Sonstige Erstattungen aus dem Inland,146567.53,Sonstige Erstattungen aus dem Inland ,96070.75,Sonstige Erstattungen aus dem Inland,129394.17,Sonstige Erstattungen aus dem Inland,96310.59,Sonstige Erstattungen aus dem Inland,64968.28,Sonstige Erstattungen aus dem Inland,64491.45,Sonstige Erstattungen aus dem Inland,64590.04,Sonstige Erstattungen aus dem Inland,22453.51,Sonstige Erstattungen aus dem Inland,34007.71,Sonstige Erstattungen aus dem Inland,31930.49
863,606723231,60,67,23231,Beteiligung der Länder an den Versorgungslasten des Bundes,266462.21,Beteiligung der Länder an den Versorgungslasten des Bundes,2139222.87,Beteiligung der Länder an den Versorgungslasten des Bundes,2126257.18,Beteiligung der Länder an den Versorgungslasten des Bundes ,1514130.78,Beteiligung der Länder an den Versorgungslasten des Bundes,1177177.5,Beteiligung der Länder an den Versorgungslasten des Bundes,1047389.68,Beteiligung der Länder an den Versorgungslasten des Bundes,842727.51,Beteiligung der Länder an den Versorgungslasten des Bundes,472838.92,Beteiligung der Länder an den Versorgungslasten des Bundes,784548.47,Beteiligung der Länder an den Versorgungslasten des Bundes,430937.01,Beteiligung der Länder an den Versorgungslasten des Bundes,541719.52,Beteiligung der Länder an den Versorgungslasten des Bundes,324725.34
864,606723331,60,67,23331,Beteiligung der Gemeinden und Gemeindeverbände an den Versorgungslasten des Bundes,211313.71,Beteiligung der Gemeinden und Gemeindeverbände an den Versorgungslasten des Bundes,1305521.97,Beteiligung der Gemeinden und Gemeindeverbände an den Versorgungslasten des Bundes,1144443.14,Beteiligung der Gemeinden und Gemeindeverbände an den Versorgungslasten des Bundes ,890378.52,Beteiligung der Gemeinden und Gemeindeverbände an den Versorgungslasten des Bundes,832358.82,Beteiligung der Gemeinden und Gemeindeverbände an den Versorgungslasten des Bundes,691695.68,Beteiligung der Gemeinden und Gemeindeverbände an den Versorgungslasten des Bundes,607092.47,Beteiligung der Gemeinden und Gemeindeverbände an den Versorgungslasten des Bundes,510127.72,Beteiligung der Gemeinden und Gemeindeverbände an den Versorgungslasten des Bundes,436683.38,Beteiligung der Gemeinden und Gemeindeverbände an den Versorgungslasten des Bundes,306063.47,Beteiligung der Gemeinden und Gemeindeverbände an den Versorgungslasten des Bundes,359453.7,Beteiligung der Gemeinden und Gemeindeverbände an den Versorgungslasten des Bundes,242027.2
865,606723631,60,67,23631,Beteiligung der Sozialversicherungsträger und der Bundesagentur für Arbeit an den Versorgungslasten des Bundes,19344.3,Beteiligung der Sozialversicherungsträger und der Bundesagentur für Arbeit an den Versorgungslasten des Bundes,144692.72,Beteiligung der Sozialversicherungsträger und der Bundesagentur für Arbeit an den Versorgungslasten des Bundes,110372.85,Beteiligung der Sozialversicherungsträger und der Bundesagentur für Arbeit an den Versorgungslasten des Bundes ,131210.07,Beteiligung der Sozialversicherungsträger und der Bundesagentur für Arbeit an den Versorgungslasten des Bundes,107837.2,Beteiligung der Sozialversicherungsträger und der Bundesagentur für Arbeit an den Versorgungslasten des Bundes,77136.02,Beteiligung der Sozialversicherungsträger und der Bundesagentur für Arbeit an den Versorgungslasten des Bundes,59510.9,Beteiligung der Sozialversicherungsträger und der Bundesagentur für Arbeit an den Versorgungslasten des Bundes,57999.97,Beteiligung der Sozialversicherungsträger und der Bundesagentur für Arbeit an den Versorgungslasten des Bundes,53547.48,Beteiligung der Sozialversicherungsträger und der Bundesagentur für Arbeit an den Versorgungslasten des Bundes,32457.73,Beteiligung der Sozialversicherungsträger und der Bundesagentur für Arbeit an den Versorgungslasten des Bundes,51988.7,Beteiligung der Sozialversicherungsträger und der Bundesagentur für Arbeit an den Versorgungslasten des Bundes,9530.97
866,606723731,60,67,23731,Beteiligung der Zweckverbände an den Versorgungslasten des Bundes,41875.98,Beteiligung der Zweckverbände an den Versorgungslasten des Bundes,171339.33,Beteiligung der Zweckverbände an den Versorgungslasten des Bundes,162255.79,Beteiligung der Zweckverbände an den Versorgungslasten des Bundes ,142113.89,Beteiligung der Zweckverbände an den Versorgungslasten des Bundes,135495.43,Beteiligung der Zweckverbände an den Versorgungslasten des Bundes,110486.76,Beteiligung der Zweckverbände an den Versorgungslasten des Bundes,94737.48,Beteiligung der Zweckverbände an den Versorgungslasten des Bundes,78070.49,Beteiligung der Zweckverbände an den Versorgungslasten des Bundes,80493.27,Beteiligung der Zweckverbände an den Versorgungslasten des Bundes,11563.77,Beteiligung der Zweckverbände an den Versorgungslasten des Bundes,106148.52,Beteiligung der Zweckverbände an den Versorgungslasten des Bundes,45475.81
867,606728131,60,67,28131,Sonstige Erstattungen aus dem Inland,20088.34,Sonstige Erstattungen aus dem Inland,395481.74,Sonstige Erstattungen aus dem Inland,364377.96,Sonstige Erstattungen aus dem Inland ,289261.25,Sonstige Erstattungen aus dem Inland,251953.82,Sonstige Erstattungen aus dem Inland,191753.57,Sonstige Erstattungen aus dem Inland,162648.67,Sonstige Erstattungen aus dem Inland,127302.06,Sonstige Erstattungen aus dem Inland,111112.85,Sonstige Erstattungen aus dem Inland,66100.44,Sonstige Erstattungen aus dem Inland,53086.07,Sonstige Erstattungen aus dem Inland,37857.33
868,606723241,60,67,23241,Erstattungen der Länder im Beitrittsgebiet für Verwaltungskosten der Deutschen Rentenversicherung Bund,591994.59,Erstattungen der Länder im Beitrittsgebiet für Verwaltungskosten der Deutschen Rentenversicherung Bund,4779405.31,Erstattungen der Länder im Beitrittsgebiet für Verwaltungskosten der Deutschen Rentenversicherung Bund,1117152.0,Erstattungen der Länder im Beitrittsgebiet für Verwaltungskosten der Deutschen Rentenversicherung Bund ,2699669.22,Erstattungen der Länder im Beitrittsgebiet für Verwaltungskosten der Deutschen Rentenversicherung Bund,1655862.94,Erstattungen der Länder im Beitrittsgebiet für Verwaltungskosten der Deutschen Rentenversicherung Bund,1476821.44,Erstattungen der Länder im Beitrittsgebiet für Verwaltungskosten der Deutschen Rentenversicherung Bund,1022525.84,Erstattungen der Länder im Beitrittsgebiet für Verwaltungskosten der Deutschen Rentenversicherung Bund,946820.74,Erstattungen der Länder im Beitrittsgebiet für Verwaltungskosten der Deutschen Rentenversicherung Bund,875767.31,Erstattungen der Länder im Beitrittsgebiet für Verwaltungskosten der Deutschen Rentenversicherung Bund,800268.3,Erstattungen der Länder im Beitrittsgebiet für Verwaltungskosten der Deutschen Rentenversicherung Bund,721827.18,Erstattungen der Länder im Beitrittsgebiet für Verwaltungskosten der Deutschen Rentenversicherung Bund,669100.85
869,606723242,60,67,23242,"Erstattungen der Länder im Beitrittsgebiet für sonstige Versorgungsleistungen an Angehörige der ehemaligen Deutschen Volkspolizei, der Feuerwehr und des Strafvollzugs",3152859.79,"Erstattungen der Länder im Beitrittsgebiet für sonstige Versorgungsleistungen an Angehörige der ehemaligen Deutschen Volkspolizei, der Feuerwehr und des Strafvollzugs",4436817.98,"Erstattungen der Länder im Beitrittsgebiet für sonstige Versorgungsleistungen an Angehörige der ehemaligen Deutschen Volkspolizei, der Feuerwehr und des Strafvollzugs",4256524.71,"Erstattungen der Länder im Beitrittsgebiet für sonstige Versorgungsleistungen an Angehörige der ehemaligen Deutschen Volkspolizei, der Feuerwehr und des Strafvollzugs ",4127949.28,"Erstattungen der Länder im Beitrittsgebiet für sonstige Versorgungsleistungen an Angehörige der ehemaligen Deutschen Volkspolizei, der Feuerwehr und des Strafvollzugs",4028914.53,"Erstattungen der Länder im Beitrittsgebiet für sonstige Versorgungsleistungen an Angehörige der ehemaligen Deutschen Volkspolizei, der Feuerwehr und des Strafvollzugs",3981977.44,"Erstattungen der Länder im Beitrittsgebiet für sonstige Versorgungsleistungen an Angehörige der ehemaligen Deutschen Volkspolizei, der Feuerwehr und des Strafvollzugs",3884733.5,"Erstattungen der Länder im Beitrittsgebiet für sonstige Versorgungsleistungen an Angehörige der ehemaligen Deutschen Volkspolizei, der Feuerwehr und des Strafvollzugs",3746070.43,"Erstattungen der Länder im Beitrittsgebiet für sonstige Versorgungsleistungen an Angehörige der ehemaligen Deutschen Volkspolizei, der Feuerwehr und des Strafvollzugs",3671008.16,"Erstattungen der Länder im Beitrittsgebiet für sonstige Versorgungsleistungen an Angehörige der ehemaligen Deutschen Volkspolizei, der Feuerwehr und des Strafvollzugs",3594870.99,"Erstattungen der Länder im Beitrittsgebiet für sonstige Versorgungsleistungen an Angehörige der ehemaligen Deutschen Volkspolizei, der Feuerwehr und des Strafvollzugs",3410248.13,"Erstattungen der Länder im Beitrittsgebiet für sonstige Versorgungsleistungen an Angehörige der ehemaligen Deutschen Volkspolizei, der Feuerwehr und des Strafvollzugs",3261346.17
870,606723243,60,67,23243,"Erstattungen der Länder im Beitrittsgebiet für Rentenleistungen an Angehörige der ehemaligen Deutschen Volkspolizei, der Feuerwehr und des Strafvollzugs und ihre Hinterbliebenen",880658374.26,"Erstattungen der Länder im Beitrittsgebiet für Rentenleistungen an Angehörige der ehemaligen Deutschen Volkspolizei, der Feuerwehr und des Strafvollzugs und ihre Hinterbliebenen",789476249.51,"Erstattungen der Länder im Beitrittsgebiet für Rentenleistungen an Angehörige der ehemaligen Deutschen Volkspolizei, der Feuerwehr und des Strafvollzugs und ihre Hinterbliebenen",790909095.07,"Erstattungen der Länder im Beitrittsgebiet für Rentenleistungen an Angehörige der ehemaligen Deutschen Volkspolizei, der Feuerwehr und des Strafvollzugs und ihre Hinterbliebenen ",796217040.25,"Erstattungen der Länder im Beitrittsgebiet für Rentenleistungen an Angehörige der ehemaligen Deutschen Volkspolizei, der Feuerwehr und des Strafvollzugs und ihre Hinterbliebenen",805495508.96,"Erstattungen der Länder im Beitrittsgebiet für Rentenleistungen an Angehörige der ehemaligen Deutschen Volkspolizei, der Feuerwehr und des Strafvollzugs und ihre Hinterbliebenen",824232520.93,"Erstattungen der Länder im Beitrittsgebiet für Rentenleistungen an Angehörige der ehemaligen Deutschen Volkspolizei, der Feuerwehr und des Strafvollzugs und ihre Hinterbliebenen",839219501.86,"Erstattungen der Länder im Beitrittsgebiet für Rentenleistungen an Angehörige der ehemaligen Deutschen Volkspolizei, der Feuerwehr und des Strafvollzugs und ihre Hinterbliebenen",865638694.04,"Erstattungen der Länder im Beitrittsgebiet für Rentenleistungen an Angehörige der ehemaligen Deutschen Volkspolizei, der Feuerwehr und des Strafvollzugs und ihre Hinterbliebenen",886643156.82,"Erstattungen der Länder im Beitrittsgebiet für Rentenleistungen an Angehörige der ehemaligen Deutschen Volkspolizei, der Feuerwehr und des Strafvollzugs und ihre Hinterbliebenen",904373840.84,"Erstattungen der Länder im Beitrittsgebiet für Rentenleistungen an Angehörige der ehemaligen Deutschen Volkspolizei, der Feuerwehr und des Strafvollzugs und ihre Hinterbliebenen",869623919.07,"Erstattungen der Länder im Beitrittsgebiet für Rentenleistungen an Angehörige der ehemaligen Deutschen Volkspolizei, der Feuerwehr und des Strafvollzugs und ihre Hinterbliebenen",857544586.39
871,606743211,60,67,43211,Versorgungsbezüge,212518.03,Versorgungsbezüge,1193553.17,Versorgungsbezüge,891643.75,Versorgungsbezüge ,677892.56,Versorgungsbezüge,466530.21,Versorgungsbezüge,350570.44,Versorgungsbezüge,348707.03,Versorgungsbezüge,288682.22,Versorgungsbezüge,190446.52,Versorgungsbezüge,137659.96,Versorgungsbezüge,232261.13,Versorgungsbezüge,216379.5
872,606743411,60,67,43411,Zuführung an die Versorgungsrücklage,5699.58,Zuführung an die Versorgungsrücklage,34649.91,Zuführung an die Versorgungsrücklage,37156.24,Zuführung an die Versorgungsrücklage ,24675.78,Zuführung an die Versorgungsrücklage,23404.08,Zuführung an die Versorgungsrücklage,14592.82,Zuführung an die Versorgungsrücklage,6643.04,Zuführung an die Versorgungsrücklage,10012.81,Zuführung an die Versorgungsrücklage,12082.78,Zuführung an die Versorgungsrücklage,7271.06,Zuführung an die Versorgungsrücklage,2127.1,Zuführung an die Versorgungsrücklage,10736.13
873,606744611,60,67,44611,Beihilfen aufgrund der Beihilfevorschriften,545595.37,Beihilfen aufgrund der Beihilfevorschriften,544271.0,Beihilfen aufgrund der Beihilfevorschriften,682987.26,Beihilfen aufgrund der Beihilfevorschriften ,615455.35,Beihilfen aufgrund der Beihilfevorschriften,518867.38,Beihilfen aufgrund der Beihilfevorschriften,392570.77,Beihilfen aufgrund der Beihilfevorschriften,345069.96,Beihilfen aufgrund der Beihilfevorschriften,344528.63,Beihilfen aufgrund der Beihilfevorschriften,372265.24,Beihilfen aufgrund der Beihilfevorschriften,317798.97,Beihilfen aufgrund der Beihilfevorschriften,339128.11,Beihilfen aufgrund der Beihilfevorschriften,541367.62
874,606743421,60,67,43421,Zuführung an die Versorgungsrücklage,290335.04,Zuführung an die Versorgungsrücklage,3168080.7,Zuführung an die Versorgungsrücklage,2817322.56,Zuführung an die Versorgungsrücklage ,2312150.74,Zuführung an die Versorgungsrücklage,2566471.36,Zuführung an die Versorgungsrücklage,2222590.96,Zuführung an die Versorgungsrücklage,2441846.89,Zuführung an die Versorgungsrücklage,1847257.07,Zuführung an die Versorgungsrücklage,1237487.97,Zuführung an die Versorgungsrücklage,1066056.47,Zuführung an die Versorgungsrücklage,552137.37,Zuführung an die Versorgungsrücklage,785633.24
875,606743721,60,67,43721,Versorgungsbezüge,4528233.88,Versorgungsbezüge,43287610.55,Versorgungsbezüge,35979184.84,Versorgungsbezüge ,30293824.75,Versorgungsbezüge,24158739.94,Versorgungsbezüge,19855938.04,Versorgungsbezüge,16378191.79,Versorgungsbezüge,13362158.39,Versorgungsbezüge,10670040.1,Versorgungsbezüge,8492735.73,Versorgungsbezüge,6737851.55,Versorgungsbezüge,5345736.32
876,606743722,60,67,43722,Versorgung nach § 18 Abs. 1 Satz 1 des Reichsnährstands-Abwicklungsgesetzes,106176.85,Versorgung nach § 18 Abs. 1 Satz 1 des Reichsnährstands-Abwicklungsgesetzes,375608.38,Versorgung nach § 18 Abs. 1 Satz 1 des Reichsnährstands-Abwicklungsgesetzes,278688.76,Versorgung nach § 18 Abs. 1 Satz 1 des Reichsnährstands-Abwicklungsgesetzes ,282546.7,Versorgung nach § 18 Abs. 1 Satz 1 des Reichsnährstands-Abwicklungsgesetzes,188846.68,Versorgung nach § 18 Abs. 1 Satz 1 des Reichsnährstands-Abwicklungsgesetzes,159604.74,Versorgung nach § 18 Abs. 1 Satz 1 des Reichsnährstands-Abwicklungsgesetzes,119919.5,Versorgung nach § 18 Abs. 1 Satz 1 des Reichsnährstands-Abwicklungsgesetzes,155394.97,Versorgung nach § 18 Abs. 1 Satz 1 des Reichsnährstands-Abwicklungsgesetzes,190174.56,Versorgung nach § 18 Abs. 1 Satz 1 des Reichsnährstands-Abwicklungsgesetzes,124159.2,Versorgung nach § 18 Abs. 1 Satz 1 des Reichsnährstands-Abwicklungsgesetzes,136154.49,Versorgung nach § 18 Abs. 1 Satz 1 des Reichsnährstands-Abwicklungsgesetzes,74841.47
877,606744621,60,67,44621,Beihilfen aufgrund der Beihilfevorschriften,1030905.23,Beihilfen aufgrund der Beihilfevorschriften,7097887.61,Beihilfen aufgrund der Beihilfevorschriften,7684413.51,Beihilfen aufgrund der Beihilfevorschriften ,6568118.56,Beihilfen aufgrund der Beihilfevorschriften,5698769.8,Beihilfen aufgrund der Beihilfevorschriften,4649640.45,Beihilfen aufgrund der Beihilfevorschriften,3922278.12,Beihilfen aufgrund der Beihilfevorschriften,3823898.67,Beihilfen aufgrund der Beihilfevorschriften,2796425.63,Beihilfen aufgrund der Beihilfevorschriften,1990441.41,Beihilfen aufgrund der Beihilfevorschriften,1608703.33,Beihilfen aufgrund der Beihilfevorschriften,1228129.04
878,606763221,60,67,63221,Beteiligung an den Versorgungslasten der Länder sowie Zuschüsse und Zulagen an die Länder,9153682.08,Beteiligung an den Versorgungslasten der Länder sowie Zuschüsse und Zulagen an die Länder,39453876.8,Beteiligung an den Versorgungslasten der Länder sowie Zuschüsse und Zulagen an die Länder,41402897.87,Beteiligung an den Versorgungslasten der Länder sowie Zuschüsse und Zulagen an die Länder ,33081799.02,Beteiligung an den Versorgungslasten der Länder sowie Zuschüsse und Zulagen an die Länder,34971496.01,Beteiligung an den Versorgungslasten der Länder sowie Zuschüsse und Zulagen an die Länder,45476377.5,Beteiligung an den Versorgungslasten der Länder sowie Zuschüsse und Zulagen an die Länder,29049430.16,Beteiligung an den Versorgungslasten der Länder sowie Zuschüsse und Zulagen an die Länder,17291263.17,Beteiligung an den Versorgungslasten der Länder sowie Zuschüsse und Zulagen an die Länder,19751109.85,Beteiligung an den Versorgungslasten der Länder sowie Zuschüsse und Zulagen an die Länder,13208961.65,Beteiligung an den Versorgungslasten der Länder sowie Zuschüsse und Zulagen an die Länder,13078069.87,Beteiligung an den Versorgungslasten der Länder sowie Zuschüsse und Zulagen an die Länder,6462007.71
879,606763321,60,67,63321,Beteiligung an den Versorgungslasten der Gemeinden und Gemeindeverbände sowie Zuschüsse und Zulagen an die Gemeinden und Gemeindeverbände,687117.05,Beteiligung an den Versorgungslasten der Gemeinden und Gemeindeverbände sowie Zuschüsse und Zulagen an die Gemeinden und Gemeindeverbände,5587186.66,Beteiligung an den Versorgungslasten der Gemeinden und Gemeindeverbände sowie Zuschüsse und Zulagen an die Gemeinden und Gemeindeverbände,4306299.54,Beteiligung an den Versorgungslasten der Gemeinden und Gemeindeverbände sowie Zuschüsse und Zulagen an die Gemeinden und Gemeindeverbände ,3845775.95,Beteiligung an den Versorgungslasten der Gemeinden und Gemeindeverbände sowie Zuschüsse und Zulagen an die Gemeinden und Gemeindeverbände,3454874.64,Beteiligung an den Versorgungslasten der Gemeinden und Gemeindeverbände sowie Zuschüsse und Zulagen an die Gemeinden und Gemeindeverbände,2707411.5,Beteiligung an den Versorgungslasten der Gemeinden und Gemeindeverbände sowie Zuschüsse und Zulagen an die Gemeinden und Gemeindeverbände,2254044.58,Beteiligung an den Versorgungslasten der Gemeinden und Gemeindeverbände sowie Zuschüsse und Zulagen an die Gemeinden und Gemeindeverbände,2009949.07,Beteiligung an den Versorgungslasten der Gemeinden und Gemeindeverbände sowie Zuschüsse und Zulagen an die Gemeinden und Gemeindeverbände,1522415.5,Beteiligung an den Versorgungslasten der Gemeinden und Gemeindeverbände sowie Zuschüsse und Zulagen an die Gemeinden und Gemeindeverbände,1199248.03,Beteiligung an den Versorgungslasten der Gemeinden und Gemeindeverbände sowie Zuschüsse und Zulagen an die Gemeinden und Gemeindeverbände,1038804.53,Beteiligung an den Versorgungslasten der Gemeinden und Gemeindeverbände sowie Zuschüsse und Zulagen an die Gemeinden und Gemeindeverbände,852302.99
